"","TCI"
"2019-12-29",70.3818187724122
"2019-12-30",69.9756144426146
"2019-12-31",69.9300129070962
"2020-01-01",70.1845962382063
"2020-01-02",70.4041738245032
"2020-01-03",70.3048761914237
"2020-01-04",70.1027902676923
"2020-01-05",70.1361900656621
"2020-01-06",71.7383175337863
"2020-01-07",71.0187438579313
"2020-01-08",71.2917923963769
"2020-01-09",70.959706897653
"2020-01-10",70.938537409544
"2020-01-11",70.7631709038992
"2020-01-12",70.7144277791135
"2020-01-13",70.6435898342153
"2020-01-14",70.9867228246652
"2020-01-15",70.6302029912069
"2020-01-16",70.4990605584677
"2020-01-17",71.0540560973968
"2020-01-18",71.2986453638978
"2020-01-19",71.4015393956337
"2020-01-20",71.5701093792101
"2020-01-21",71.6274150379024
"2020-01-22",71.4661476345448
"2020-01-23",71.920682003747
"2020-01-24",72.0695001693784
"2020-01-25",71.9283514423749
"2020-01-26",72.2139404579272
"2020-01-27",71.2713296535593
"2020-01-28",71.0708890422912
"2020-01-29",70.9868669944051
"2020-01-30",70.9462856729537
"2020-01-31",71.666573530926
"2020-02-01",71.4285439915263
"2020-02-02",71.0518003390733
"2020-02-03",70.455296347019
"2020-02-04",69.6737634841366
"2020-02-05",68.8502520126597
"2020-02-06",68.6164848616485
"2020-02-07",68.274190827686
"2020-02-08",66.4413157657043
"2020-02-09",65.4970937862801
"2020-02-10",64.5884945135503
"2020-02-11",64.2235784077118
"2020-02-12",63.0525223222949
"2020-02-13",63.371720981731
"2020-02-14",62.677079970032
"2020-02-15",65.167768254834
"2020-02-16",65.0629724834037
"2020-02-17",66.7838093953866
"2020-02-18",67.8850991200392
"2020-02-19",69.5042920716834
"2020-02-20",69.5464623577625
"2020-02-21",69.7458119729366
"2020-02-22",69.7170343882176
"2020-02-23",70.236317905196
"2020-02-24",73.0349863884145
"2020-02-25",73.545290325401
"2020-02-26",73.2052178696778
"2020-02-27",74.205176096816
"2020-02-28",73.6880207413196
"2020-02-29",73.5532516636784
"2020-03-01",73.1861884826458
"2020-03-02",75.0670461828557
"2020-03-03",74.3815066429892
"2020-03-04",74.436318560803
"2020-03-05",74.1841680615574
"2020-03-06",73.6657766369724
"2020-03-07",72.791016044071
"2020-03-08",74.2138845211133
"2020-03-09",72.9532125305611
"2020-03-10",73.19093902063
"2020-03-11",73.0854438536211
"2020-03-12",78.1737838436011
"2020-03-13",78.6996002346701
"2020-03-14",78.802535220957
"2020-03-15",78.7733680144253
"2020-03-16",79.0508421029631
"2020-03-17",78.99499404011
"2020-03-18",78.9638890026122
"2020-03-19",78.9369264320729
"2020-03-20",78.946564103181
"2020-03-21",78.960631925692
"2020-03-22",78.966834158726
"2020-03-23",78.6511311301449
"2020-03-24",78.6101392106449
"2020-03-25",78.6076550621529
"2020-03-26",78.547771849433
"2020-03-27",78.5608215311813
"2020-03-28",78.5381770481808
"2020-03-29",78.5238427130461
"2020-03-30",78.8788620976808
"2020-03-31",78.9393345228862
"2020-04-01",78.9008575613209
"2020-04-02",78.9127301309014
"2020-04-03",78.8611244898597
"2020-04-04",78.8332663845327
"2020-04-05",78.8239666304044
"2020-04-06",77.612270680662
"2020-04-07",77.6098922172811
"2020-04-08",77.5658028113695
"2020-04-09",77.5547813468183
"2020-04-10",77.5497666678444
"2020-04-11",77.5286241795695
"2020-04-12",77.5241562193586
"2020-04-13",77.0379712763635
"2020-04-14",77.0213915490081
"2020-04-15",76.9686512215676
"2020-04-16",76.9536309762755
"2020-04-17",76.9431787323052
"2020-04-18",76.9232786380224
"2020-04-19",76.9456155125936
"2020-04-20",77.0698072283415
"2020-04-21",77.040534539391
"2020-04-22",77.0487751209915
"2020-04-23",76.9603233373
"2020-04-24",76.8856665893142
"2020-04-25",76.8301246899027
"2020-04-26",76.360760234075
"2020-04-27",76.3214700140859
"2020-04-28",75.9053302211904
"2020-04-29",75.6866157533701
"2020-04-30",75.6312287887433
"2020-05-01",75.5433560273818
"2020-05-02",75.4168075533322
"2020-05-03",75.457076558216
"2020-05-04",75.6799668399973
"2020-05-05",75.6820804788134
"2020-05-06",75.6494989586189
"2020-05-07",75.7211785303624
"2020-05-08",75.447128749001
"2020-05-09",75.5370141281182
"2020-05-10",75.7291906316353
"2020-05-11",75.7466810803013
"2020-05-12",75.940480848256
"2020-05-13",75.9095035382147
"2020-05-14",75.5799410205363
"2020-05-15",75.6066311974515
"2020-05-16",75.5852594878415
"2020-05-17",75.5799441729815
"2020-05-18",74.8673392705902
"2020-05-19",74.7253568731051
"2020-05-20",74.7059021497313
"2020-05-21",74.5436719160274
"2020-05-22",74.7327912780628
"2020-05-23",74.6920314927721
"2020-05-24",74.7114372465613
"2020-05-25",75.1185863767909
"2020-05-26",74.7313576807278
"2020-05-27",73.9914654810882
"2020-05-28",73.4154328871114
"2020-05-29",73.290022538964
"2020-05-30",72.912425079578
"2020-05-31",73.388792170382
"2020-06-01",72.7563667976434
"2020-06-02",72.676039768377
"2020-06-03",72.5965589056797
"2020-06-04",72.5484665433743
"2020-06-05",72.445653310829
"2020-06-06",72.3979801904924
"2020-06-07",72.3554189159562
"2020-06-08",71.7868486225864
"2020-06-09",71.7387239190406
"2020-06-10",71.7414176458059
"2020-06-11",72.2884176171301
"2020-06-12",72.4885549524807
"2020-06-13",72.4638133608543
"2020-06-14",72.4888025999657
"2020-06-15",72.4391866718502
"2020-06-16",72.4007417411652
"2020-06-17",72.3563447265862
"2020-06-18",72.395562037208
"2020-06-19",72.3458484118454
"2020-06-20",72.2795137033702
"2020-06-21",72.1109626421152
"2020-06-22",71.958489496232
"2020-06-23",71.912526988382
"2020-06-24",71.9425132250008
"2020-06-25",71.8804203324634
"2020-06-26",71.7100935696872
"2020-06-27",71.6634613366249
"2020-06-28",71.8817162044706
"2020-06-29",71.8885450569029
"2020-06-30",71.8623658985684
"2020-07-01",71.431738914159
"2020-07-02",71.1017911589362
"2020-07-03",70.959964158601
"2020-07-04",70.7923029990343
"2020-07-05",70.7214739663186
"2020-07-06",69.8890005334598
"2020-07-07",67.6683301647211
"2020-07-08",65.4154730537382
"2020-07-09",67.9940532830403
"2020-07-10",66.4085263690997
