date,BTCUSDT,ETHUSDT,BNBUSDT,LTCUSDT,UCRY Policy Index,UCRY Price Index
2021-07-04,1.675125274998634,15.847829938294458,5.598882306334599,8.905177761590227,101.3942779,101.5573709
2021-07-11,-2.955172590793941,-8.17099094540842,4.618306151953465,-7.646168325583023,100.6042516,100.6348865
2021-07-18,-7.515716345245589,-12.35719096180782,-6.4290228150572375,-11.937612700911938,101.1473947,101.2498761
2021-07-25,10.73836695981434,14.63614711359765,0.1521516517521051,6.897608859878384,102.924954,102.7071341
2021-08-01,11.883245141611628,15.451659708512237,9.463089525116406,9.432712670440594,104.3075002,104.1777614
2021-08-08,9.449730072823916,16.42322619959399,2.728601321682275,6.4712228521239865,103.7396687,103.6830959
2021-08-15,7.008515493168413,9.351414072708893,19.1790226101575,20.96248331416073,104.0853052,105.1804619
2021-08-22,4.710003517145465,-2.111279337237911,8.032319929731358,0.7071363573374142,103.3940322,103.8034199
2021-08-29,-0.9619586245215648,-0.44974361844706084,6.685096973099548,-6.448473311615051,103.7149804,104.6189496
2021-09-05,5.948649600301437,20.333057486862767,5.100140271898518,28.682111673781584,103.4434088,103.2820157
2021-09-12,-11.736742850587966,-14.87760930044442,-19.275615702607364,-23.81129164223702,105.0234616,105.2473086
2021-09-19,2.6088093857388093,-2.2455097250602796,-1.8669471817407988,-4.127747164040463,103.2952789,104.044068
2021-09-26,-9.034304270638447,-8.434879126988632,-17.20950250101234,-15.291757556856659,107.9613721,108.2153019
2021-10-03,11.042423571155759,11.076757559508868,22.430566649438706,12.344419109112176,106.1838128,105.8489288
2021-10-10,12.575465689314125,-0.10275251747521674,-6.328495178335738,2.4907166497863753,103.7396687,104.6590576
2021-10-17,11.83838337335957,11.930556875308195,15.298338516508082,4.9661528999644755,102.6533825,102.5868101
2021-10-24,-1.1049417228807727,5.941327225612539,1.0351840619348527,3.5823130136185024,104.6531367,104.8863364
2021-10-31,0.7328278370760712,4.896826787629698,9.763846956391607,0.784728065638926,103.5174738,103.7232039
2021-11-07,3.169144220646109,7.315334965089927,21.3720721414695,5.1293294387550485,103.2459022,102.7606115
2021-11-14,3.487368068617051,0.30111213355407185,0.18455864974143557,32.401877554992645,104.4062535,104.4050402
2021-11-21,-11.12313092687615,-8.292827475235638,-10.830139251665566,-23.367138508773056,103.6656037,104.1376534
2021-11-28,-2.3248260735562707,0.8527963818146036,4.568685420645253,-10.280085153348246,103.1965256,103.4691864
2021-12-05,-14.798600324625902,-2.3163784963181127,-9.158736184129115,-24.403699890248713,104.3321885,105.5280647
2021-12-12,1.3224294867233175,-1.5959139836615122,2.2162062969104515,1.7126964792800636,103.4927855,103.883636
2021-12-19,-6.975826811777805,-5.113018802655055,-7.366296132452383,-3.715994491374071,103.5668504,103.134953
2021-12-26,8.40716011527901,3.4912217751882184,3.0851731418611124,1.618682153346172,103.1224606,102.3595313
2022-01-02,-7.119568262254908,-5.964643267953386,-2.8589287014641425,-2.9327615094520065,101.9127327,101.757911
2022-01-09,-12.17769963951047,-19.438534983489824,-19.09462130697706,-14.416979082957829,100.9498881,101.9049738
2022-01-16,2.842416141107747,6.000091439992533,12.798836291728923,11.190892861135685,101.8880444,102.6269181
2022-01-23,-17.257621506163883,-27.625432731049344,-26.142206908270566,-26.516873978281374,101.2214597,101.9317124
2022-01-30,4.418070458154679,2.4383148932803476,-1.76065512474496,-3.3502454244562467,103.7396687,103.8301586
2022-02-06,11.222735142892065,16.061892908970265,10.724103693084512,16.122896341085454,104.9000199,106.5708731
2022-02-13,-0.7750659310385094,-6.207063879186994,-5.381587025726466,-1.5798116876591175,104.8506433,105.8622982
2022-02-20,-9.123042681896417,-9.077210905220628,-4.445176257083369,-12.71821649458639,106.2331894,106.6510892
2022-02-27,-1.8080569336618508,-0.19851956782942107,-5.536718420721956,-7.216244624823043,109.3439183,110.7955843
2022-03-06,1.8963814172882116,-2.5349262165471838,4.054425531558114,-1.764751681357834,114.6519079,113.10848
2022-03-13,-1.6889787916013632,-1.4067894144327207,-3.6940647812282816,0.5917177028088518,112.7755953,111.9720862
2022-03-20,8.823519348178595,12.87728064765424,7.821054201049972,12.203488180019578,109.7389314,108.5495353
2022-03-27,12.653154401215138,14.129939114820003,9.675140369915775,12.116190646768805,107.2207224,106.5976118
2022-04-03,-0.9018337605637914,6.640003899647037,4.518875295769515,-0.7739976720317242,108.6773335,108.0816085
2022-04-10,-9.601322503861534,-9.49030972435532,-7.441543846296125,-15.428018834262408,106.8257092,107.1323854
2022-04-17,-6.0644724559241245,-6.9476011451019986,-2.789073716827303,-1.3692591837614536,108.0848137,107.4131415
2022-04-24,-0.5762559665018886,-2.2698323984645103,-1.9369863106563037,-3.93677827910197,106.9985275,106.7179359
2022-05-01,-2.520151731667206,-3.348491770619681,-2.2569742099131753,-5.199798057969561,108.7020218,109.6725598
2022-05-08,-12.234652620509252,-11.429729016329272,-9.124050347240463,-5.5915184836909555,108.4798269,108.3757339
2022-05-15,-8.294862403973031,-16.086907415938025,-13.03653745506161,-27.113531224761743,111.1708542,111.8383928
2022-05-22,-3.3592982522822044,-4.876242937605035,2.215981781538127,0.13956736389747557,110.775841,110.4880895
2022-05-29,-2.7639370186241323,-11.91764364526606,-4.351294228595,-11.987727725949822,107.2947874,107.6136816
2022-06-05,1.5192426687960998,-0.40940753950802844,-2.21533278590595,-0.6309169193264721,107.9119955,107.8543297
2022-06-12,-11.854751073768002,-23.018845541559113,-16.029904193789406,-27.718879673594227,107.0479041,107.4666189
2022-06-19,-25.592509556785764,-24.013744385423553,-16.937588742432396,12.52245435004902,112.3558938,112.0121942
2022-06-26,2.2305510915190823,5.956229129108679,8.379063731644912,4.184560013120878,108.4057619,108.5094273
2022-07-03,-8.540868664545714,-10.884613972445534,-6.4909118516273,-10.534088837983463,109.0476584,108.6297514
2022-07-10,7.7026884021529245,8.39690036445967,6.832354778311729,2.270399258791041,107.3194757,106.3970717
2022-07-17,-0.3087329744243081,13.60605873502665,5.431386633806436,6.750801419562399,106.5541376,106.0895769
2022-07-24,8.218586553175546,17.690345160677794,5.342983199507941,4.608787584317776,109.4920482,109.324957
2022-07-31,3.11162374001233,4.910902414343618,8.080752606645857,2.2857170492517476,109.4179832,107.8944377
2022-08-07,-0.511883454933209,1.306589032801841,13.017360913921383,2.251005338958586,109.3686066,107.9880231
2022-08-14,4.764417532167878,12.952751084552222,-1.6240207022813054,3.2842616952295884,109.4179832,107.5468349
2022-08-21,-12.191324675909962,-17.899635885333694,-5.069689266018774,-12.591308093442924,107.6898005,107.2527094
2022-08-28,-9.551651641201808,-12.586502216851677,-8.788501575040353,-4.144340784373749,105.4184747,106.2366397
2022-09-04,2.2485071652526036,10.156290762876347,0.9359319579887078,13.12351803641725,107.2207224,106.0628382
2022-09-11,8.739450617156516,11.181034092241662,5.642164820760043,2.04785313435407,104.825955,105.3275246
2022-09-18,-11.70350405271563,-28.02152046200887,-10.374388278886574,-16.642540669370426,106.8257092,106.9452146
2022-09-25,-3.1857393087354318,-3.0339243235919064,2.99744919825464,-0.19018643998173976,105.6406697,104.9264444
2022-10-02,1.317464726132529,-1.3930650932890234,3.721359634043427,-1.3608259831906258,109.3192299,106.8783679
2022-10-09,1.9858392979083646,3.5705852723510247,-2.3095714794649393,3.9354302780987602,100.9498881,101.2498761
2022-10-16,-0.9097267019350277,-1.3069396550151569,-2.0701665386043757,-4.690881812812657,101.1227064,101.4236775
2022-10-23,1.5833101427631713,4.363743095632932,1.2762251613851292,4.9317788069149495,106.430696,105.9157755
2022-10-30,5.2605946769209,15.344253127084448,12.739849435582542,2.413721129867146,105.1715915,105.4344793
2022-11-06,1.3391941565927048,-1.402485370247254,7.4950633647268745,20.964728432391524,107.5169823,107.8142217
